# Symbol            : u    g       s           w              d              s    e           e           r                        p        m    u      
# Activity Principal: user gc_read stasis_read write_pipeline disk_writeback scan extentscrub extenttools raid_disk_reconstruction prefetch misc upgrade
-------------------------  ---Requests (at peak MB/s r/w)---  -------Requests (avg r/w)--------  ---Comp--  -Activity by Principal-  ---Net---  ----SSD (r/w)----  ---HDD (r/w)---  ------CPU------  -------Mem---  --Capacity-
           Time            through  latency   queue   size    through  latency    queue   size     lz dupe      SSD         HDD      recv send  through  latency   through latency  avg/max vcs/ics  vmem/ rss/flt    ssd/  hdd
-------------------------  --MB/s- ----ms--- ------- --KiB--  --MB/s- ----ms--- ------- --KiB--  ---------  ugswdseerpmu ugswdseerpmu  ----ms---  --MB/s- ----ms---  --MB/s- ---ms--  ---%----K/s-K/s  -GiB--GiB----  ---GB----GB
2012-09-11T15:26:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   16/  1 17.49/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T15:36:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----1------ ------------  0.00/0.00    7/  1 17.49/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T15:46:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T15:56:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T16:06:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----1------ ------------  0.00/0.00    8/  1 17.50/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T16:16:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   16/  1 17.51/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T16:26:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   12/  1 17.50/0.43    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T16:36:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T16:46:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.5/ 1.4/  0      0/    0  
2012-09-11T16:56:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----0------ ------------  0.00/0.00    3/  1 17.50/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T17:06:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   16/  1 17.55/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T17:16:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   16/  1 17.50/0.44    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T17:26:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----1------ ------------  0.00/0.00    6/  1 17.51/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T17:36:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T17:46:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.43    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T17:56:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----1------ ------------  0.00/0.00    9/  1 17.50/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T18:06:21-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   15/  1 17.55/0.42    0/  0   0/  0    0/  2   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T18:16:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   15/  1 17.51/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T18:26:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----0------ ------------  0.00/0.00    5/  1 17.50/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T18:36:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T18:46:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T18:56:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   11/  1 17.52/0.46    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T19:06:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   15/  1 17.55/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T19:16:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   15/  1 17.52/0.43    0/  0   0/  0    0/  2   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T19:26:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----1------ ------------  0.00/0.00    8/  1 17.51/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T19:36:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T19:46:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T19:56:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----1------ ------------  0.00/0.00    8/  1 17.55/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T20:06:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   15/  1 17.53/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T20:16:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   15/  1 17.54/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T20:26:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  -----2------ ------------  0.00/0.00   15/  1 17.49/0.43    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
2012-09-11T20:36:22-07:00    0/  0  0.0/ 0.0   0/  0   0/  0    0/  0  0.0/ 0.0   0/  0   0/  0   1.0/ 1.0  ------------ ------------  0.00/0.00    0/  1 0.00/0.42    0/  0   0/  0    0/  1   0/  0  18.4/ 1.4/  0      0/    0  
